SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017
162,6,0,45246,0,0,0,A,Malibu city,California,12645,12635,12644,12704,12776,12838,12875,12905,12901,12877
162,6,0,45358,0,0,0,A,Mammoth Lakes town,California,8234,8234,8231,8290,8238,8070,8102,8030,8116,8132
162,6,0,45400,0,0,0,A,Manhattan Beach city,California,35135,35135,35134,35275,35429,35527,35585,35647,35777,35924
162,6,0,45484,0,0,0,A,Manteca city,California,67096,67276,67677,69246,70956,71871,73287,75192,76935,79268
162,6,0,45736,0,0,0,A,Maricopa city,California,1154,1154,1155,1164,1172,1181,1187,1190,1191,1197
162,6,0,45778,0,0,0,A,Marina city,California,19718,19718,19748,19909,20210,20347,20767,21175,21732,22145
162,6,0,46114,0,0,0,A,Martinez city,California,35824,36036,36171,36533,36883,37193,37549,38108,38272,38373
162,6,0,46170,0,0,0,A,Marysville city,California,12072,12072,12094,12099,12121,12165,12179,12171,12222,12413
162,6,0,46492,0,0,0,A,Maywood city,California,27395,27395,27402,27518,27619,27705,27737,27759,27677,27586
162,6,0,46828,0,0,0,A,Mendota city,California,11014,11148,11176,11354,11382,11381,11378,11406,11418,11438
162,6,0,46842,0,0,0,A,Menifee city,California,77519,77519,78080,79867,81292,83358,84875,86799,88465,90595
162,6,0,46870,0,0,0,A,Menlo Park city,California,32026,32019,32088,32496,32901,33107,33322,33512,34079,34357
162,6,0,46898,0,0,0,A,Merced city,California,78958,78957,79147,79804,80400,80919,81393,82108,82630,83081
162,6,0,47486,0,0,0,A,Millbrae city,California,21532,21537,21579,21867,22164,22529,22729,22851,22812,22718
162,6,0,47710,0,0,0,A,Mill Valley city,California,13903,13905,13924,14072,14178,14333,14415,14422,14405,14355
162,6,0,47766,0,0,0,A,Milpitas city,California,66790,66815,66743,67183,69005,70108,73726,77611,77957,78106
162,6,0,48256,0,0,0,A,Mission Viejo city,California,93305,93112,93259,94128,94832,96252,96924,96877,96519,96016
162,6,0,48354,0,0,0,A,Modesto city,California,201165,203119,203344,204207,205406,206535,208250,209938,212035,214221
162,6,0,48648,0,0,0,A,Monrovia city,California,36590,36590,36599,36775,36932,37085,37184,37290,37181,37061
162,6,0,48690,0,0,0,A,Montague city,California,1443,1443,1444,1431,1413,1395,1392,1393,1395,1406
162,6,0,48788,0,0,0,A,Montclair city,California,36664,36664,36769,37330,37520,38021,38325,38574,38910,39276
162,6,0,48816,0,0,0,A,Montebello city,California,62500,62490,62508,62975,63264,63454,63537,63626,63415,63192
162,6,0,48872,0,0,0,A,Monterey city,California,27810,27697,27921,28295,28838,28713,28680,28647,28732,28639
162,6,0,48914,0,0,0,A,Monterey Park city,California,60269,60228,60237,60531,60786,60969,61042,61152,61117,61044
162,6,0,48956,0,0,0,A,Monte Sereno city,California,3341,3372,3386,3418,3464,3506,3537,3550,3572,3578
162,6,0,49138,0,0,0,A,Moorpark city,California,34421,34517,34647,34941,35073,35221,35580,36139,36618,36802
162,6,0,49187,0,0,0,A,Moraga town,California,16016,16006,16061,16319,16497,16780,17021,17243,17463,17630
162,6,0,49270,0,0,0,A,Moreno Valley city,California,193365,193312,194279,196726,198479,200529,202216,203325,205090,207226
162,6,0,49278,0,0,0,A,Morgan Hill city,California,37882,37905,38015,38811,39509,41060,42106,42988,44446,45037
162,6,0,49362,0,0,0,A,Morro Bay city,California,10234,10234,10245,10284,10373,10458,10508,10589,10628,10635
162,6,0,49670,0,0,0,A,Mountain View city,California,74066,74020,74270,75194,76684,78155,79349,80477,80963,81438
162,6,0,49852,0,0,0,A,Mount Shasta city,California,3394,3394,3392,3354,3313,3266,3276,3280,3280,3302
162,6,0,50076,0,0,0,A,Murrieta city,California,103466,103606,104123,105330,106551,107462,108191,109571,111719,113326
162,6,0,50258,0,0,0,A,Napa city,California,76915,77117,77229,77824,78395,78989,79703,80045,80111,79774
162,6,0,50398,0,0,0,A,National City city,California,58582,58560,58634,59089,59468,59888,60271,60885,61160,61363
162,6,0,50734,0,0,0,A,Needles city,California,4844,4836,4847,4891,4915,4925,4950,4967,4985,5007
162,6,0,50874,0,0,0,A,Nevada City city,California,3068,3057,3070,3093,3085,3085,3061,3141,3136,3136
162,6,0,50916,0,0,0,A,Newark city,California,42573,42573,42640,43056,43615,44174,44748,45310,45941,47531
162,6,0,51140,0,0,0,A,Newman city,California,10224,10263,10277,10539,10601,10658,10747,10878,11113,11361
162,6,0,51182,0,0,0,A,Newport Beach city,California,85186,85219,85358,86168,86706,87101,86956,86882,86842,86160
162,6,0,51560,0,0,0,A,Norco city,California,27063,27063,27094,27229,27332,26914,26887,26198,26688,26761
162,6,0,52526,0,0,0,A,Norwalk city,California,105549,105549,105570,106011,106210,106410,106540,106644,106314,106084
162,6,0,52582,0,0,0,A,Novato city,California,51904,51872,51982,52712,53296,54242,55002,55592,56139,55980
162,6,0,52694,0,0,0,A,Oakdale city,California,20675,20736,20819,20960,21251,21495,21816,22188,22649,23150
162,6,0,53000,0,0,0,A,Oakland city,California,390724,390822,391571,396480,401906,407567,413933,418929,421566,425195
162,6,0,53070,0,0,0,A,Oakley city,California,35432,35432,35684,36631,37243,38222,39205,39781,40737,41714
162,6,0,53322,0,0,0,A,Oceanside city,California,167086,166992,167555,169599,171334,172976,174190,175126,175473,176193
162,6,0,53476,0,0,0,A,Ojai city,California,7461,7461,7476,7515,7546,7583,7607,7613,7598,7582
162,6,0,53896,0,0,0,A,Ontario city,California,163924,163921,164391,165866,166858,167396,168459,170613,172955,175841
162,6,0,53980,0,0,0,A,Orange city,California,136416,136432,136794,138329,139299,139964,139480,140611,140746,140560
162,6,0,54008,0,0,0,A,Orange Cove city,California,9078,9072,9081,9524,9546,9552,9547,9577,9587,9604
162,6,0,54232,0,0,0,A,Orinda city,California,17643,17751,17816,18128,18351,18699,18998,19267,19536,19730
162,6,0,54274,0,0,0,A,Orland city,California,7291,7331,7373,7447,7398,7446,7497,7499,7544,7656
162,6,0,54386,0,0,0,A,Oroville city,California,15546,18696,18674,18585,18616,18712,18914,18938,18989,19121
162,6,0,54652,0,0,0,A,Oxnard city,California,197899,197969,198512,200101,201416,203246,205076,206908,208303,210037
162,6,0,54806,0,0,0,A,Pacifica city,California,37234,37304,37371,37845,38374,38775,39140,39362,39314,39087
162,6,0,54848,0,0,0,A,Pacific Grove city,California,15041,15039,15085,15241,15404,15498,15567,15634,15675,15698
162,6,0,55156,0,0,0,A,Palmdale city,California,152750,152755,152999,154186,155228,156947,157326,157619,157472,157519
162,6,0,55184,0,0,0,A,Palm Desert city,California,48445,48450,48693,49284,49843,50445,51017,51663,52182,52932
162,6,0,55254,0,0,0,A,Palm Springs city,California,44552,44538,44772,45236,45757,46214,46703,47187,47646,48142
162,6,0,55282,0,0,0,A,Palo Alto city,California,64403,64409,64576,65432,66258,66800,67031,66904,67490,67178
162,6,0,55380,0,0,0,A,Palos Verdes Estates city,California,13438,13438,13439,13495,13539,13579,13595,13609,13598,13544
162,6,0,55520,0,0,0,A,Paradise town,California,26218,26199,26177,26067,26160,26242,26351,26387,26503,26682
162,6,0,55618,0,0,0,A,Paramount city,California,54098,54098,54119,54386,54693,54996,55085,55163,55004,54909
162,6,0,55856,0,0,0,A,Parlier city,California,14494,14508,14529,14630,14726,14827,14941,15095,15164,15250
162,6,0,56000,0,0,0,A,Pasadena city,California,137122,137139,137170,137826,138428,139699,140027,141601,142279,142647
162,6,0,56112,0,0,0,A,Patterson city,California,20413,20499,20521,20607,20733,20900,21203,21451,21777,22124
162,6,0,56700,0,0,0,A,Perris city,California,68386,68550,69001,70469,71331,72436,73667,74829,76284,77879
162,6,0,56784,0,0,0,A,Petaluma city,California,57941,57941,58020,58255,58785,59415,59842,60411,60593,60870
162,6,0,56924,0,0,0,A,Pico Rivera city,California,62942,62948,62967,63285,63567,63768,63853,63923,63732,63522
162,6,0,56938,0,0,0,A,Piedmont city,California,10667,10686,10706,10816,10958,11100,11246,11370,11407,11378
162,6,0,57288,0,0,0,A,Pinole city,California,18390,18330,18381,18541,18728,18913,19094,19257,19353,19364
162,6,0,57414,0,0,0,A,Pismo Beach city,California,7655,7650,7663,7694,7782,7858,7902,8118,8185,8237
162,6,0,57456,0,0,0,A,Pittsburg city,California,63264,63259,63535,64592,65618,66762,68103,69363,70900,72141
162,6,0,57526,0,0,0,A,Placentia city,California,50533,50917,51008,51558,51947,52235,52262,52375,52343,52157
162,6,0,57540,0,0,0,A,Placerville city,California,10389,10389,10378,10339,10353,10472,10586,10679,10723,10936
162,6,0,57764,0,0,0,A,Pleasant Hill city,California,33152,33102,33189,33469,33808,34147,34476,34776,34954,34987
162,6,0,57792,0,0,0,A,Pleasanton city,California,70285,70273,70393,71190,72227,74179,77635,79391,82467,83007
162,6,0,57834,0,0,0,A,Plymouth city,California,1005,987,985,977,970,966,964,972,984,993
162,6,0,57876,0,0,0,A,Point Arena city,California,449,449,449,447,448,449,449,449,451,453
162,6,0,58072,0,0,0,A,Pomona city,California,149058,149030,149096,149788,150656,151276,152405,152561,152697,152939
162,6,0,58240,0,0,0,A,Porterville city,California,54165,57323,57437,57866,58072,58241,58344,59083,59059,59145
162,6,0,58296,0,0,0,A,Port Hueneme city,California,21723,21723,21712,21762,21842,22148,22092,22395,22323,22327
162,6,0,58352,0,0,0,A,Portola city,California,2104,2104,2093,2060,2013,1960,1933,1915,1938,1930
162,6,0,58380,0,0,0,A,Portola Valley town,California,4353,4353,4360,4414,4474,4524,4584,4613,4622,4611
162,6,0,58520,0,0,0,A,Poway city,California,47811,47806,47961,48666,49084,49480,49774,50018,50080,50041
162,6,0,59444,0,0,0,A,Rancho Cordova city,California,64776,64805,65080,66007,66803,67823,69513,70756,72273,73563
162,6,0,59451,0,0,0,A,Rancho Cucamonga city,California,165269,165372,166250,168047,170205,171138,173615,174646,176213,177452
162,6,0,59500,0,0,0,A,Rancho Mirage city,California,17218,17166,17245,17395,17524,17665,17825,17956,18122,18306
162,6,0,59514,0,0,0,A,Rancho Palos Verdes city,California,41643,41660,41675,42046,42269,42414,42486,42540,42470,42364
162,6,0,59587,0,0,0,A,Rancho Santa Margarita city,California,47853,47855,47929,48380,48687,49160,49213,49187,49006,48793
162,6,0,59892,0,0,0,A,Red Bluff city,California,14076,14076,14092,14069,14068,14036,13998,14097,14171,14287
162,6,0,59920,0,0,0,A,Redding city,California,89861,89861,89903,90187,90421,90796,91192,91045,91308,91794
162,6,0,59962,0,0,0,A,Redlands city,California,68747,68667,68813,69359,69728,69924,70364,70797,71196,71554
162,6,0,60018,0,0,0,A,Redondo Beach city,California,66748,66921,66940,67255,67578,67804,67892,68023,68109,67908
162,6,0,60102,0,0,0,A,Redwood City city,California,76815,76827,77044,78050,79347,81225,82960,85476,85479,86685
162,6,0,60242,0,0,0,A,Reedley city,California,24194,24228,24341,24712,24817,24981,25385,25536,25569,25620
162,6,0,60466,0,0,0,A,Rialto city,California,99171,99150,99391,100684,101473,101784,102307,102781,103171,103562
162,6,0,60620,0,0,0,A,Richmond city,California,103701,103267,103668,104964,106182,107276,108130,109221,109802,110040
162,6,0,60704,0,0,0,A,Ridgecrest city,California,27616,27616,27689,27931,28333,28638,28680,28735,28735,28880
162,6,0,60900,0,0,0,A,Rio Dell city,California,3368,3368,3372,3394,3367,3367,3368,3374,3405,3408
162,6,0,60984,0,0,0,A,Rio Vista city,California,7360,7367,7392,7456,7565,7734,8031,8318,8640,9009
162,6,0,61026,0,0,0,A,Ripon city,California,14297,14297,14338,14499,14633,14718,14916,15095,15460,15677
162,6,0,61068,0,0,0,A,Riverbank city,California,22678,22678,22769,23129,23270,23455,23677,23965,24374,24740
162,6,0,62000,0,0,0,A,Riverside city,California,303871,303985,305571,309726,312770,316079,318352,321179,324336,327728
162,6,0,62364,0,0,0,A,Rocklin city,California,56974,57117,57462,58434,58998,59670,60132,61001,62733,64838
162,6,0,62546,0,0,0,A,Rohnert Park city,California,40971,40818,40860,41018,41125,41396,42180,42384,42669,42838
162,6,0,62602,0,0,0,A,Rolling Hills city,California,1860,1860,1860,1869,1882,1891,1890,1889,1889,1882
162,6,0,62644,0,0,0,A,Rolling Hills Estates city,California,8067,8060,8065,8107,8163,8206,8221,8243,8241,8226
162,6,0,62896,0,0,0,A,Rosemead city,California,53764,53771,53809,54082,54337,54549,54616,54655,54584,54554
162,6,0,62938,0,0,0,A,Roseville city,California,118788,119164,119809,122653,124424,126801,128456,130118,132873,135329
162,6,0,62980,0,0,0,A,Ross town,California,2415,2426,2429,2449,2460,2483,2496,2495,2489,2480
162,6,0,64000,0,0,0,A,Sacramento city,California,466488,466394,467382,471170,474804,478927,483629,488952,494894,501901
162,6,0,64140,0,0,0,A,St. Helena city,California,5814,5816,5824,5868,5895,5937,5964,6049,6133,6196
162,6,0,64224,0,0,0,A,Salinas city,California,150441,150498,150820,152571,154197,155477,156336,156960,157618,157596
162,6,0,64434,0,0,0,A,San Anselmo town,California,12336,12305,12318,12421,12485,12607,12651,12646,12618,12580
162,6,0,65000,0,0,0,A,San Bernardino city,California,209924,209961,210182,211816,212969,213690,214200,215350,216018,216995
162,6,0,65028,0,0,0,A,San Bruno city,California,41114,41067,41115,41554,42164,42643,43059,43292,43241,43299
162,6,0,65042,0,0,0,A,San Buenaventura (Ventura) city,California,106433,107234,107476,108440,109236,109622,109869,110093,110404,110790
162,6,0,65070,0,0,0,A,San Carlos city,California,28406,28383,28430,28782,29184,29497,29806,29974,29963,30499
162,6,0,65084,0,0,0,A,San Clemente city,California,63522,63482,63603,64302,64727,64989,65123,65340,65411,65267
162,6,0,65112,0,0,0,A,Sand City city,California,334,334,335,338,340,345,379,380,383,387
162,6,0,66000,0,0,0,A,San Diego city,California,1307402,1301948,1306176,1320638,1338975,1358207,1379123,1391040,1406682,1419516
162,6,0,66070,0,0,0,A,San Dimas city,California,33371,33375,33386,33543,33710,33836,34434,34471,34384,34326
162,6,0,66140,0,0,0,A,San Fernando city,California,23645,23646,23656,23774,23834,24162,24485,24812,24750,24714
162,6,0,67000,0,0,0,A,San Francisco city,California,805235,805193,805770,816294,830406,841270,853258,866320,876103,884363
162,6,0,67042,0,0,0,A,San Gabriel city,California,39718,39647,39661,39857,40037,40150,40193,40250,40470,40514
162,6,0,67056,0,0,0,A,Sanger city,California,24270,24258,24299,24466,24549,24632,24724,24870,25007,25161
162,6,0,67112,0,0,0,A,San Jacinto city,California,44199,44199,44410,44977,45418,45909,46333,46762,47442,48254
162,6,0,67126,0,0,0,A,San Joaquin city,California,4001,3994,3996,4002,4009,4015,4015,4025,4031,4043
162,6,0,68000,0,0,0,A,San Jose city,California,945942,952574,955255,971352,985722,1003735,1016708,1027560,1031942,1035317
162,6,0,68014,0,0,0,A,San Juan Bautista city,California,1862,1851,1859,1871,1890,1909,1919,1939,1967,1976
162,6,0,68028,0,0,0,A,San Juan Capistrano city,California,34593,34427,34492,34900,35173,35618,35890,36061,36081,36064
162,6,0,68084,0,0,0,A,San Leandro city,California,84950,84952,85118,85970,87115,88237,89386,90663,90807,90553
162,6,0,68154,0,0,0,A,San Luis Obispo city,California,45119,45164,45204,45408,45811,46332,46573,47115,47438,47541
162,6,0,68196,0,0,0,A,San Marcos city,California,83781,83657,83972,85109,87012,89658,92665,93537,95346,96198
162,6,0,68224,0,0,0,A,San Marino city,California,13147,13107,13110,13173,13228,13278,13315,13367,13356,13327
162,6,0,68252,0,0,0,A,San Mateo city,California,97207,97207,97425,98622,100023,101565,102973,103754,104603,104748
162,6,0,68294,0,0,0,A,San Pablo city,California,29139,29512,29485,29544,29845,30140,30430,30784,31061,31156
162,6,0,68364,0,0,0,A,San Rafael city,California,57713,57694,57803,58261,58522,59096,59275,59252,59131,59070
162,6,0,68378,0,0,0,A,San Ramon city,California,72148,71423,71614,72236,72967,73701,74484,75260,75810,75931
162,6,0,69000,0,0,0,A,Santa Ana city,California,324528,324796,325427,328571,331222,334538,334398,334472,334953,334136
162,6,0,69070,0,0,0,A,Santa Barbara city,California,88410,88375,88486,88730,89520,90369,91144,91622,91916,92101
162,6,0,69084,0,0,0,A,Santa Clara city,California,116468,116497,116838,117994,119646,120822,122304,126274,126697,127134
162,6,0,69088,0,0,0,A,Santa Clarita city,California,176320,204186,204299,205557,206703,207600,208740,209848,210349,210888
162,6,0,69112,0,0,0,A,Santa Cruz city,California,59946,59945,60591,61480,62040,62846,63299,64238,64545,65021
162,6,0,69154,0,0,0,A,Santa Fe Springs city,California,16223,16221,16262,16514,16751,17030,17417,17936,18039,17980
162,6,0,69196,0,0,0,A,Santa Maria city,California,99553,99595,99714,100440,101393,102392,103404,104876,106302,107014
162,6,0,70000,0,0,0,A,Santa Monica city,California,89736,89742,89782,90578,91532,92305,92404,92787,92603,92306
162,6,0,70042,0,0,0,A,Santa Paula city,California,29321,29270,29335,29789,29979,30170,30435,30442,30368,30313
162,6,0,70098,0,0,0,A,Santa Rosa city,California,167815,167824,168062,169205,170205,171875,173842,174873,175320,175269
162,6,0,70224,0,0,0,A,Santee city,California,53413,53416,53647,54566,55475,56267,56970,57635,57876,58113
162,6,0,70280,0,0,0,A,Saratoga city,California,29926,30004,30096,30392,30759,31040,31086,31028,30997,30905
162,6,0,70364,0,0,0,A,Sausalito city,California,7061,6952,6959,7021,7056,7127,7177,7179,7162,7141
162,6,0,70588,0,0,0,A,Scotts Valley city,California,11580,11574,11584,11633,11675,11772,11864,11948,11952,11945
162,6,0,70686,0,0,0,A,Seal Beach city,California,24168,24077,24116,24347,24507,24599,24581,24556,24492,24326
162,6,0,70742,0,0,0,A,Seaside city,California,33025,33025,33103,33389,33840,34070,34105,34441,34402,34150
162,6,0,70770,0,0,0,A,Sebastopol city,California,7379,7392,7401,7471,7523,7594,7646,7674,7686,7666
162,6,0,70882,0,0,0,A,Selma city,California,23219,23365,23450,23580,23919,24305,24379,24497,24739,24782
162,6,0,71106,0,0,0,A,Shafter city,California,16988,17112,17173,17467,17233,17325,17677,18446,19086,19608
162,6,0,71225,0,0,0,A,Shasta Lake city,California,10164,10164,10146,10099,10097,10109,10115,10098,10113,10190
162,6,0,71806,0,0,0,A,Sierra Madre city,California,10917,10917,10920,10972,11020,11059,11094,11112,11074,11038
162,6,0,71876,0,0,0,A,Signal Hill city,California,11016,11016,11019,11069,11165,11317,11457,11509,11657,11622
162,6,0,72016,0,0,0,A,Simi Valley city,California,124237,124243,124495,125156,125524,126179,126611,126589,126518,126878
162,6,0,72506,0,0,0,A,Solana Beach city,California,12867,12867,12900,13024,13139,13248,13317,13413,13446,13444
162,6,0,72520,0,0,0,A,Soledad city,California,25738,25738,26032,26416,26503,25829,25314,24968,25672,26273
162,6,0,72576,0,0,0,A,Solvang city,California,5245,5223,5233,5262,5316,5369,5485,5702,5776,5909
162,6,0,72646,0,0,0,A,Sonoma city,California,10648,10652,10665,10711,10816,10887,10987,11034,11073,11108
162,6,0,72674,0,0,0,A,Sonora city,California,4903,4904,4898,4867,4818,4815,4805,4808,4820,4857
162,6,0,72996,0,0,0,A,South El Monte city,California,20116,20116,20125,20230,20323,20409,20429,20778,20917,20987
162,6,0,73080,0,0,0,A,South Gate city,California,94396,94417,94463,94702,94797,94941,95072,95983,95692,95430
162,6,0,73108,0,0,0,A,South Lake Tahoe city,California,21403,21402,21417,21385,21307,21379,21542,21758,21797,21978
162,6,0,73220,0,0,0,A,South Pasadena city,California,25619,25627,25636,25752,25879,25967,26009,26038,25967,25888
162,6,0,73262,0,0,0,A,South San Francisco city,California,63632,63654,63752,64542,65742,66421,67021,67406,67397,67429
162,6,0,73962,0,0,0,A,Stanton city,California,38186,37827,37909,38266,38446,38635,38601,38762,38741,38528
162,6,0,75000,0,0,0,A,Stockton city,California,291707,291726,292497,295208,297162,297743,301373,304723,307270,310496
162,6,0,75630,0,0,0,A,Suisun City city,California,28111,28095,28142,28325,28542,28755,29168,29391,29496,29639
162,6,0,77000,0,0,0,A,Sunnyvale city,California,140081,140060,140502,143944,146757,148411,150120,151855,153797,153656
162,6,0,77364,0,0,0,A,Susanville city,California,17947,17943,17724,17270,16603,15518,15525,15256,14863,15326
162,6,0,77392,0,0,0,A,Sutter Creek city,California,2501,2521,2517,2499,2476,2469,2480,2500,2532,2575
162,6,0,77574,0,0,0,A,Taft city,California,9327,9288,9285,9290,8933,8939,8906,9489,9385,9425
162,6,0,78092,0,0,0,A,Tehachapi city,California,14414,14420,14368,14342,13841,13313,13259,13045,12518,12630
162,6,0,78106,0,0,0,A,Tehama city,California,418,418,418,416,417,414,414,415,418,422
162,6,0,78120,0,0,0,A,Temecula city,California,100097,100048,100755,102746,104470,106289,108926,111418,112673,114327
162,6,0,78148,0,0,0,A,Temple City city,California,35558,35550,35561,35757,35934,36003,36039,36194,36412,36367
162,6,0,78582,0,0,0,A,Thousand Oaks city,California,126683,126480,126754,127452,127898,128528,129004,129098,129038,128995
162,6,0,78666,0,0,0,A,Tiburon town,California,8962,8947,8959,9038,9085,9178,9216,9215,9191,9165
162,6,0,80000,0,0,0,A,Torrance city,California,145438,145259,145300,146038,146693,147185,147450,147630,147187,146758
162,6,0,80238,0,0,0,A,Tracy city,California,82922,83353,83569,84319,84824,85006,85864,87064,89290,90889
162,6,0,80448,0,0,0,A,Trinidad city,California,367,367,367,366,361,359,357,356,359,360
162,6,0,80588,0,0,0,A,Truckee town,California,16180,16164,16168,16153,16089,16093,16243,16271,16370,16553
162,6,0,80644,0,0,0,A,Tulare city,California,59278,59312,59463,59883,60781,61102,61662,62153,62808,63855
162,6,0,80686,0,0,0,A,Tulelake city,California,1010,1010,1012,1005,995,988,987,991,989,994
162,6,0,80812,0,0,0,A,Turlock city,California,68549,68619,68768,69217,69748,70319,70970,71909,72751,73556
162,6,0,80854,0,0,0,A,Tustin city,California,75540,75316,75491,76301,77730,78314,80377,80352,80540,80498
162,6,0,80994,0,0,0,A,Twentynine Palms city,California,25048,25048,25104,25381,25642,25724,25805,25928,25993,26542
162,6,0,81134,0,0,0,A,Ukiah city,California,16075,16086,16030,15929,15929,15875,15899,15872,15886,16036
162,6,0,81204,0,0,0,A,Union City city,California,69516,69516,69631,70643,71762,72694,73642,74445,75558,75343
162,6,0,81344,0,0,0,A,Upland city,California,73732,73713,73893,74517,75038,75328,75710,76159,76552,76999
162,6,0,81554,0,0,0,A,Vacaville city,California,92428,92422,92582,93290,93781,94170,95605,96512,98313,100032
162,6,0,81666,0,0,0,A,Vallejo city,California,115942,115943,116196,116827,117799,118789,119913,120887,121376,122105
162,6,0,82422,0,0,0,A,Vernon city,California,112,112,112,113,113,113,113,114,113,113
162,6,0,82590,0,0,0,A,Victorville city,California,115903,115921,116322,118009,120040,120968,121418,121817,122096,122441
162,6,0,82744,0,0,0,A,Villa Park city,California,5812,5822,5831,5888,5925,5955,5951,5948,5928,5895
162,6,0,82954,0,0,0,A,Visalia city,California,124442,124452,124816,125726,126629,127590,128805,129735,131096,133010
162,6,0,82996,0,0,0,A,Vista city,California,93834,93501,93734,94756,95798,96731,97562,100236,101420,101568
162,6,0,83332,0,0,0,A,Walnut city,California,29172,29177,29211,29504,29910,30003,30044,30106,30061,30199
162,6,0,83346,0,0,0,A,Walnut Creek city,California,64173,64165,64338,64880,65630,66933,67635,68853,69332,69773
162,6,0,83542,0,0,0,A,Wasco city,California,25545,25552,25689,25864,25510,25960,26264,26246,26418,26994
162,6,0,83612,0,0,0,A,Waterford city,California,8456,8456,8465,8500,8551,8593,8699,8771,8856,8947
162,6,0,83668,0,0,0,A,Watsonville city,California,51199,51204,51279,51626,51960,52509,53073,53664,53910,54098
162,6,0,83850,0,0,0,A,Weed city,California,2967,2967,2982,2981,2938,2883,2714,2547,2651,2716
162,6,0,84200,0,0,0,A,West Covina city,California,106098,106113,106156,106843,107329,107653,107824,107969,107935,107598
162,6,0,84410,0,0,0,A,West Hollywood city,California,34399,34398,34415,34587,34756,35246,35646,36047,36735,37080
